museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
893,Planetario de Cajeme Antonio Sánchez Ibarra,Ciencia y tecnologia,31/01/2004,"Agrupación Astronómica de Cajeme Choquim, A.C.",26,Sonora,18,Cajeme,1,Ciudad Obregón,Circunvalación Ostimuri int. Parque Infantil Ostimuri,Col. Bellavista,85000,(644) 415 15 19,,, planetariodecajeme_asi@hotmail.com,,-109.96949,27.49469,http://sic.gob.mx/ficha.php?table=museo&table_id=893,25/09/2019 07:50
431,La Burbuja Museo del Niño,Ciencia y tecnologia,24/10/1994,"Patronato Museo del Niño, A.C.",26,Sonora,30,Hermosillo,1,Hermosillo,Periférico Ote. y Blvd. Francisco Serna,Parque Recreativo La Sauceda,80060,(662) 212 05 81,,,info@laburbuja.org.mx,,-110.92561,29.07289,http://sic.gob.mx/ficha.php?table=museo&table_id=431,25/09/2019 07:19
225,Museo Ferrocarrilero de Empalme (MUFER),Historia,20/11/1997,"Amigos del MUFER, A.C.",26,Sonora,25,Empalme,1,Empalme,Niños Héroes y Héroe de Nacozari,Col. Moderna,85330,(622) 223 37 72,,,muferempalme@gmail.com,,-110.81599,27.95932,http://sic.gob.mx/ficha.php?table=museo&table_id=225,22/08/2018 06:19
1724,Museo Regional Comunitario Sitio de Naco,Historia,20/11/2010,"Anivacachi. Rescate y resguardo de la cultura, historia y tradición del municipio de Naco, A.C.",26,Sonora,39,Naco,1,Naco,Av. Francisco I. Madero 285,Centro,84180,(633 ) 409 90 38,https://www.facebook.com/pages/Museo-Sitio-de-Naco/147227828626261?sk=timeline,,anivacachi.ac@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1724,13/08/2018 06:38
1746,Museo Histórico y Etnográfico de Caborca ,Historia,01/01/2018,Ayuntamiento de Caborca/Patronato del Museo Histórico y Etnográfico de Caborca,26,Sonora,17,Caborca,1,Heroica Caborca,Francisco Javier s/n,Pueblo Viejo,83680,"637 372 33 44 ext. 354, 355",,,cultura@caborca.gob.mx,,-112.14828,30.69714,http://sic.gob.mx/ficha.php?table=museo&table_id=1746,06/04/2021 10:41
1490,Museo Costumbrista de Tesopaco,Historia,20/04/2011,Ayuntamiento de Rosario,26,Sonora,51,Rosario,1,Rosario,No Reelección s/n,Centro,85700,044 647 482 02 01,,,juliocesarclark@hotmail.com,,-109.36898,27.84113,http://sic.gob.mx/ficha.php?table=museo&table_id=1490,22/10/2015 13:30
1271,Museo de los Ópatas ,Historia,02/03/2008,Casa de Cultura de Arizpe,26,Sonora,6,Arizpe,1,Arizpe,Hidalgo s/n,Centro,84640,(634) 341 00 17,,,cordobaalba2@gmail.com,,-110.16625,30.33533,http://sic.gob.mx/ficha.php?table=museo&table_id=1271,04/03/2019 06:10
1184,Museo Comunitario de Magdalena de Kino,Historia,18/05/2006,Consejo Comunitario Pro investigación y Difusión del Patrimonio Natural y Cultural ,26,Sonora,36,Magdalena,1,Magdalena de Kino,"Diana Laura Riojas, Portales de la Plaza Monumental ",Centro,84160,(632) 322 10 30,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1184,02/07/2015 14:13
1307,Museo Sonora en la Revolución,Historia,29/10/2009,Gobierno del Estado de Sonora,26,Sonora,18,Cajeme,1,Ciudad Obregón,Av. Náinari 112 Pte. ,Zona Norte,85040,(644) 413 90 27,http://www.musor.gob.mx/,,musor@isc.gob.mx ,,-109.94032,27.49992,http://sic.gob.mx/ficha.php?table=museo&table_id=1307,25/09/2019 07:46
370,Museo de la Lucha Obrera,Historia,19/11/1981,Instituto Sonorense de Cultura,26,Sonora,19,Cananea,1,Heroica Ciudad de Cananea,Av. Benito Juárez  esq. Tercera Este,Centro,84620,(645) 332 03 87 ,http://www.isc.gob.mx/museoluchaobrera.php,,museodelaluchaobrera@hotmail.com,,-110.30337,30.98279,http://sic.gob.mx/ficha.php?table=museo&table_id=370,25/09/2019 07:34
384,Casa Museo Silvestre Rodríguez,Historia,13/05/1989,Instituto Sonorense de Cultura,26,Sonora,41,Nacozari de García,1,Nacozari de García,Silvestre Rodríguez s/n,Centro ,84340,(662) 217 06 91,http://www.isc.gob.mx/museosilvestrerodriguez.php,,museos@isc.gob.mx,,-109.69024,30.37746,http://sic.gob.mx/ficha.php?table=museo&table_id=384,13/01/2017 11:23
1196,Museo Regional de Historia,Historia,09/07/1999,Instituto Sonorense de Cultura,26,Sonora,66,Ures,1,Heroica Ciudad de Ures,Obregón  10 ,Centro,84900,(623) 232 17 31,https://www.facebook.com/MuseodeUres/,,museos@isc.gob.mx,,-110.39032,29.4267,http://sic.gob.mx/ficha.php?table=museo&table_id=1196,01/07/2016 23:16
374,Museo Casa del General Álvaro Obregón,Historia,17/07/1995,Instituto Sonorense de Cultura ,26,Sonora,33,Huatabampo,1,Huatabampo,Av. Francisco I. Madero 17,Centro,85900,(647) 426 526 10 69,http://www.isc.gob.mx/museoobregon.php,https://www.facebook.com/MuseoCasaDelGeneralAlvaroObregon,museos@isc.gob.mx,,-109.64396,26.82759,http://sic.gob.mx/ficha.php?table=museo&table_id=374,04/05/2017 12:49
735,Museo Regional de Sonora (Cerrado por remodelación),Historia,12/09/1985,Secretaría de Cultura/INAH,26,Sonora,30,Hermosillo,1,Hermosillo,Jesús García Final s/n ,Col. La Matanza,83080,(662) 217 25 80,http://www.inah.gob.mx/es/red-de-museos/254-museo-regional-de-sonora,,museo.son@inah.gob.mx; zenon_tiburcio@inah.gob.mx,,-110.94752,29.074,http://sic.gob.mx/ficha.php?table=museo&table_id=735,20/02/2020 05:44
2035,Museo Comcáac,,10/08/1985,Instituto Sonorense de Cultura,26,Sonora,30,Hermosillo,137,Bahía de Kino,"Av. Mar de Cortés, esq. con Progreso",Bahía de Kino,83342,(662) 217 06 91 ,http://isc.gob.mx/devel/espacios/museo-comcaac/,,museocomcaac@isc.gob.mx,,-111.93969,28.82552,http://sic.gob.mx/ficha.php?table=museo&table_id=2035,14/01/2021 04:48
2015,Museo de Sitio de la Zona Arqueológica del Cerro de Trincheras,,15/12/2011,Secretaría de Cultura/INAH,26,Sonora,64,Trincheras,1,Trincheras,Blvd. Joaquín Murrieta y Calle Sonora,,,(641) 325 60 18 ,http://inah.gob.mx/es/red-de-museos/280-zona-arqueologica-trincheras,,direccion.sonora@inah.gob.mx,,-111.53153,30.39596,http://sic.gob.mx/ficha.php?table=museo&table_id=2015,21/06/2019 06:21
376,Museo de la Ciudad Arq. Ventura Marín Azcuaga,Arqueologia,01/01/1982,Ayuntamiento de Emiliano Zapata,27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,Jesús Nazar Jaidar s/n ,Centro,86890,(934) 343 02 28,,,museodelaciudad.emilianozapata@gmail.com,,-91.7635,17.74552,http://sic.gob.mx/ficha.php?table=museo&table_id=376,26/09/2019 05:21
509,Museo de Historia de Tenosique,Arqueologia,01/07/2003,DECUR Municipal,27,Tabasco,17,Tenosique,1,Tenosique de Pino Suárez,Calle 19 esq. 22 s/n,Centro,86900,(934) 342 04 43 ,,,museotenosique@hotmail.com,,-91.42689,17.47381,http://sic.gob.mx/ficha.php?table=museo&table_id=509,14/05/2018 12:08
514,Museo de Balancán Dr. José Gómez Panaco,Arqueologia,17/08/1985,Secretaria de Cultura del Estado de Tabasco,27,Tabasco,1,Balancán,1,Balancán,Rovirosa s/n,Centro,86930,(934) 344 07 60,https://tabasco.gob.mx/sc,,,,-91.53375,17.80029,http://sic.gob.mx/ficha.php?table=museo&table_id=514,14/02/2019 07:12
127,Parque Museo de La Venta,Arqueologia,04/03/1958,Secretaría de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,Av. Adolfo Ruiz Cortines s/n,Centro,86000,(993) 314 16 52,https://tabasco.gob.mx/parque-museo-venta,,,,-92.93417,18.00135,http://sic.gob.mx/ficha.php?table=museo&table_id=127,26/09/2019 05:38
415,Museo Regional de Antropología Carlos Pellicer Cámara,Arqueologia,16/02/1980,Secretaría de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,Av. Carlos Pellicer Cámara  511,Centro Zona CICOM,86000,(993) 312 63 44,https://tabasco.gob.mx/museo-regional-antropologia-carlos-pellicer-camara,,museoarqueologicopellicer@hotmail.com,,-92.92331,17.97896,http://sic.gob.mx/ficha.php?table=museo&table_id=415,26/09/2019 05:37
516,Museo Arqueológico Prof. Omar Huerta Escalante,Arqueologia,28/02/1985,Secretaría de Cultura del Estado de Tabasco,27,Tabasco,11,Jonuta,1,Jonuta,Miguel Hidalgo s/n,Centro,86780,"(993) 312 63 44, 312 91 66",,https://tabasco.gob.mx/sc,ilzegus@hotmail.com,,-92.13843,18.09071,http://sic.gob.mx/ficha.php?table=museo&table_id=516,14/02/2019 07:14
740,Museo de Teapa José Natividad Correa Toca,Arqueologia,28/05/1989,Secretaría de Cultura del Estado de Tabasco,27,Tabasco,16,Teapa,1,Teapa,Grutas de Coconá s/n,Col. Eureka y Belén,86800,(932) 322 05 45,,,difucultura@yahoo.com.mx,,-92.95176,17.54707,http://sic.gob.mx/ficha.php?table=museo&table_id=740,26/09/2019 05:32
326,Museo de Sitio de Comalcalco,Arqueologia,08/06/1984,Secretaría de Cultura/INAH,27,Tabasco,5,Comalcalco,1,Comalcalco,"Ranchería Nte. Km 1.5, Carr. Comalcalco-Paraíso",,86300,933 337 02 74,http://www.inah.gob.mx/red-de-museos/259-museo-de-sitio-de-comalcalco,,miriam_gallegos@inah.gob.mx,,-93.2238,18.26245,http://sic.gob.mx/ficha.php?table=museo&table_id=326,02/03/2020 04:19
876,Museo de Sitio La Venta,Arqueologia,01/12/1988,Secretaría de Cultura/INAH,27,Tabasco,8,Huimanguillo,1,Huimanguillo,Carr. Sánchez Magallanes s/n,Villa La Venta,86410,923  232 0423 ,http://www.inah.gob.mx/red-de-museos/262-museo-de-sitio-de-la-venta,,sisiyi_ruvalcaba@inah.gob.mx ,,-94.04269,18.10292,http://sic.gob.mx/ficha.php?table=museo&table_id=876,18/02/2020 08:25
609,Museo de Sitio de Pomoná,Arqueologia,01/08/1991,Secretaría de Cultura/INAH,27,Tabasco,17,Tenosique,1,Tenosique de Pino Suárez,Zona Arqueológica de Pomoná,Ejido Pomoná 2da. Sección,86901,993 352 10 30,http://www.inah.gob.mx/red-de-museos/261-museo-de-sitio-de-pomona,,prisilia_lagunes@inah.gob.mx,,-91.42655,17.47156,http://sic.gob.mx/ficha.php?table=museo&table_id=609,02/03/2020 04:15
619,Museo de Cultura Popular Ángel Enrique Gil Hermida,Arte,16/10/1984,Secretaría  de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,Ignacio Zaragoza 810,Centro,86000,(993) 312 11 17,https://tabasco.gob.mx/museo-cultura-popular-angel-enrique-gil-hermida,, direcciondeculturapopular@hotmail.com,,-92.92117,17.99053,http://sic.gob.mx/ficha.php?table=museo&table_id=619,14/02/2019 07:16
1275,Museo Interactivo Papagayo,Ciencia y tecnologia,05/02/2005,Organismo Público Descentralizado,27,Tabasco,4,Centro,1,Villahermosa,Av. Paseo Usumacinta 2005,Ranchería Emiliano Zapata,86037,(993) 310 31 20 con 10 líneas,http://www.museopapagayo.com/,,difusion.museopapagayo@gmail.com,PapagayoTabasco,-92.96605,18.00592,http://sic.gob.mx/ficha.php?table=museo&table_id=1275,02/02/2021 04:15
416,Planetario Tabasco 2000 ,Ciencia y tecnologia,15/12/1981,Secretaría de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,Prol. Paseo Tabasco s/n,Col. Tabasco 2000,86035,(993) 316 36 41,,,planetariot2000@hotmail.com,,-92.9458,17.9995,http://sic.gob.mx/ficha.php?table=museo&table_id=416,26/09/2019 05:40
762,Museo de Historia Natural José Narciso Rovirosa Andrade,Ciencia y tecnologia,27/12/1988,Secretaría de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,Av. Adolfo Ruiz Cortines s/n,Centro,86000,(993) 314 21 75 ,https://tabasco.gob.mx/museo-historia-natural-jose-narciso-rovirosa-andrade,,museodehistorianaturaljnra@hotmail.com,,-92.93334,18.00181,http://sic.gob.mx/ficha.php?table=museo&table_id=762,29/05/2019 08:01
1812,DRUPA. Museo Interactivo del Chocolate,Especializado,15/12/2013,Particular,27,Tabasco,6,Cunduacán,17,Cumuapa 1ra. Sección,"Ranchería Plátano y Cacao, 1a. Sección s/n",Cumuapa,86690,(993) 307 36 80,http://destinotabasco.net/drupa-museo-interactivo-del-chocolate/,,drupa_museo@hotmail.com,,-93.13146,17.97976,http://sic.gob.mx/ficha.php?table=museo&table_id=1812,26/09/2019 05:16
556,Museo de la Navegación Lic. Jorge Priego Martínez ,Historia,08/12/2003,Ayuntamiento de Centla,27,Tabasco,3,Centla,1,Frontera,Benito Juárez  s/n,Centro,86751,(913) 320 60 02 ,https://detabascosoy.com/tabasco/museo-de-la-navegacion-lic-jorge-priego-martine,,ramos5512flota@hotmail.com,,-92.65109,18.52634,http://sic.gob.mx/ficha.php?table=museo&table_id=556,26/09/2019 05:25
511,Casa Museo Coronel Gregorio Méndez Magaña,Historia,27/02/1984,Ayuntamiento de Jalpa ,27,Tabasco,10,Jalpa de Méndez,1,Jalpa de Méndez,Gregorio Méndez Magaña  23,Barrio San Luis,86200,(993) 343 06 70,,,,,-93.06319,18.17792,http://sic.gob.mx/ficha.php?table=museo&table_id=511,26/09/2019 05:15
608,Casa Museo Carlos Pellicer Cámara,Historia,11/06/1985,Secretaría  de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,Narciso Sáenz 203,Centro,86000,(993) 314 21 70,https://tabasco.gob.mx/museo-regional-antropologia-carlos-pellicer-camara,,museoarqueologicopellicer@hotmail.com,,-92.91919,17.99027,http://sic.gob.mx/ficha.php?table=museo&table_id=608,26/09/2019 05:47
744,Museo de Historia de Tabasco Casa de los Azulejos,Historia,08/12/1985,Secretaría de Cultura del Estado de Tabasco,27,Tabasco,4,Centro,1,Villahermosa,27 de febrero s/n ,Centro,86000,(993) 314 21 74,https://tabasco.gob.mx/museo-historia-tabasco-casa-azulejos,,difucultura@yahoo.com.mx,,-92.91843,17.9884,http://sic.gob.mx/ficha.php?table=museo&table_id=744,14/02/2019 07:41
867,Museo de la Sierra (Ex Convento de Oxolotán),Historia,01/12/1988,Secretaría de Cultura/INAH,27,Tabasco,15,Tacotalpa,41,Oxolotán,"Álvaro Obregón s/n, Ex Convento de Santo Domingo de Oxolotán",,86890,933 337 02 74,http://www.inah.gob.mx/red-de-museos/260-ex-convento-de-oxolotan,,cinah_tabasco@inah.gob.mx; jose_dumey@inah.gob.mx,,-92.82452,17.58872,http://sic.gob.mx/ficha.php?table=museo&table_id=867,02/03/2020 03:57
1123,Museo del Río Centro Cultural,Antropologia,09/07/1997,"Fundación Histórico Cultural San Pedro de Roma, A.C.",28,Tamaulipas,25,Miguel Alemán,1,Ciudad Miguel Alemán,Calle 7a. núm. 215 esq. Emiliano Zapata y Francisno I. Madero,Centro,88300,(897) 972 34 18,,,fundacionsanpedroderoma@hotmail.com,,-99.02666,26.40002,http://sic.gob.mx/ficha.php?table=museo&table_id=1123,26/09/2019 06:25
475,Museo Regional de Historia de Tamaulipas,Antropologia,12/02/2003,Instituto Tamaulipeco para la Cultura y las Artes,28,Tamaulipas,41,Victoria,1,Ciudad Victoria,Venustiano Carranza s/n esq. Allende,Centro,87000,(834) 315 14 56,,https://www.tamaulipas.gob.mx/cultura/museo-regional-de-historia-de-tamaulipas/,museoregionaldehistoria@gmail.com,,-99.15657,23.73739,http://sic.gob.mx/ficha.php?table=museo&table_id=475,26/09/2019 06:44
323,Museo Profr. Rufino Muñiz Torres,Arqueologia,14/12/1990,Ayuntamiento de Ocampo,28,Tamaulipas,29,Ocampo,1,Ocampo,Emiliano Zapata s/n,Centro,87980,(832) 236 00 02,,,secretaria.ayuntamiento2013@gmail.com,,-99.33521,22.8442,http://sic.gob.mx/ficha.php?table=museo&table_id=323,12/07/2018 07:44
309,Museo Municipal José de Jesús Almanza Ríos,Arqueologia,17/03/1998,Ayuntamiento de Xicoténcatl,28,Tamaulipas,43,Xicoténcatl,1,Xicoténcatl,José de Escandón esq. Helguera 301,Centro,89750,(832) 235 00 36,,,presidencia_xico@hotmail.com,,-98.93787,22.99543,http://sic.gob.mx/ficha.php?table=museo&table_id=309,25/01/2018 14:29
221,Museo Profra. Adela Piña Galván,Arqueologia,03/07/2001,"Patronato Histórico y Arqueológico Janambres, A.C.",28,Tamaulipas,21,El Mante,1,Ciudad Mante,Blvd. Manuel Cavazos Lerma 1400 Sur,Col. Independencia,89830,(831) 232 65 02,,,dr.davidrodrigueze@gmail.com; florianlopezg@hotmail.com,,-98.97669,22.73071,http://sic.gob.mx/ficha.php?table=museo&table_id=221,25/01/2018 17:09
889,Museo de la Cultura Huasteca,Arqueologia,04/10/2003,Secretaría de Cultura/INAH,28,Tamaulipas,38,Tampico,1,Tampico,Blvd. Adolfo López Mateos s/n,Col. Obrera,89050,(833) 210 22 17,https://www.inah.gob.mx/red-de-museos/211-museo-de-la-cultura-huasteca,,ltorre.tamps@inah.gob.mx,,-97.85311,22.23483,http://sic.gob.mx/ficha.php?table=museo&table_id=889,13/02/2020 05:32
1225,Museo Reyes Meza,Arte,12/06/2008,Ayuntamiento de Nuevo Laredo/Centro Cultural de Nuevo Laredo,28,Tamaulipas,27,Nuevo Laredo,1,Nuevo Laredo,Blvd.  Luis Donaldo Colosio km 2.5,Col. Valle Real,88000,(867) 717 59 60,,,rosa.contreras@nld.gob.mx,,-99.50682,27.42583,http://sic.gob.mx/ficha.php?table=museo&table_id=1225,11/07/2018 08:34
258,Museo de Arte Contemporáneo de Tamaulipas,Arte,21/10/2002,Instituto Tamaulipeco para la Cultura y las Artes,28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,Av. Constitución  s/n ,Col. Jardín,87330,(868) 813 14 99, https://www.tamaulipas.gob.mx/cultura ,,mact.tamaulipas@hotmail.com,,-97.50339,25.88618,http://sic.gob.mx/ficha.php?table=museo&table_id=258,26/09/2019 06:02
1537,Museo de Historia Natural,Ciencia y tecnologia,21/12/2007,Ayuntamiento de Nuevo Laredo/Centro Cultural ,28,Tamaulipas,27,Nuevo Laredo,1,Nuevo Laredo,Blvd. Luis Donaldo Colosio km. 2.5,Col. Bonanza,88277,(867) 717 59 60,,,museosdelcentrocultural@gmail.com,,-99.50677,27.4257,http://sic.gob.mx/ficha.php?table=museo&table_id=1537,26/09/2019 06:04
1267,Museo de Historia Natural de Tamaulipas (Tamux),Ciencia y tecnologia,13/02/2004,Instituto Tamaulipeco para la Cultura y las Artes,28,Tamaulipas,41,Victoria,1,Ciudad Victoria,Blvd. Fidel Velázquez s/n,Col. Horacio Terán Benavides,87310,(834) 318 36 00,,,museotamux@tam.gob.mx,,-99.12504,23.72671,http://sic.gob.mx/ficha.php?table=museo&table_id=1267,26/09/2019 06:09
1451,Planetario Dr. Ramiro Iglesias Leal,Ciencia y tecnologia,01/12/1992,Museo de Historia Natural de Tamaulipas,28,Tamaulipas,41,Victoria,1,Ciudad Victoria,"Blvd. Fidel Velazquez s/n, Parque Siglo XXI",Col. Horacio Terán,87130,(834) 315 52 40,https://www.tamaulipas.gob.mx/cultura,,planetariocv@tamaulipas.gob.mx,,-99.12481,23.72548,http://sic.gob.mx/ficha.php?table=museo&table_id=1451,26/09/2019 07:06
325,Museo Regional de Antropología e Historia de Aldama,Historia,06/05/2000,Ayuntamiento de Aldama,28,Tamaulipas,2,Aldama,1,Aldama,Independencia e Hidalgo,Centro,89670,(836) 274 02 35 ext. 108,http://museo.aldama.gob.mx/,,aldama@tamaulipas.gob.mx,,-98.07375,22.91931,http://sic.gob.mx/ficha.php?table=museo&table_id=325,06/07/2016 12:15
1871,Museo de la Batalla de Mier de 1842,Historia,01/01/2010,Ayuntamiento de Mier,28,Tamaulipas,24,Mier,1,Mier,Peatonal s/n,Centro,88390,(897) 973 10 51,,,dianatre29@gmail.com; lalo13barrera@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1871,11/03/2019 07:05
305,Museo Histórico Reynosa,Historia,14/03/1992,Ayuntamiento de Reynosa,28,Tamaulipas,32,Reynosa,1,Reynosa,González Ortega s/n esq. Allende,Centro,88500,(899) 922 15 12,,https://www.zonaturistica.com/atractivo-turistico/537/museo-historico-reynosa.html,museohistoricoreynosa@gmail.com,,-98.28181,26.09502,http://sic.gob.mx/ficha.php?table=museo&table_id=305,05/07/2016 13:24
1947,Museo del Ferrocarril Estación Heroica Matamoros,Historia,16/11/2017,Centro Cultural Binacional,28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,Hidalgo 102  entre 9 y 10, Centro,87300,,,https://conocematamoros.com/museo-ferrocarril/,direccionimaculta@hotmail.com,,-97.50851,25.88593,http://sic.gob.mx/ficha.php?table=museo&table_id=1947,26/09/2019 06:19
925,Museo Casamata de Historia Regional,Historia,30/12/1970,Instituto Matamorense para la Cultura y Las Artes,28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,Santos Degollado s/n esq. Guatemala,Col. Modelo,87360,(868) 813 59 29,http://museocasamata.enteratenorte.com/inicio.htm,,museocasamata@yahoo.com.mx,,-97.49716,25.87811,http://sic.gob.mx/ficha.php?table=museo&table_id=925,26/09/2019 05:49
1688,Museo Rigo Tovar,Historia,28/09/2013,Instituto Matamorense para la Cultura y las Artes ,28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,"Av. Constitución s/n, int. Parque Olímpico",Col. Jardín,87330,(868) 812 50 42,,,museorigotovar@matamoros.gob.mx,,-97.5011,25.88599,http://sic.gob.mx/ficha.php?table=museo&table_id=1688,14/01/2021 06:00
234,Museo del Agrarismo Mexicano,Historia,10/04/2002,Instituto Matamorense para la Cultura y las Artes  (IMACULTA),28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,Carr. La Playa Km  6.5,Ejido Lucio Blanco,87444,(868) 127 11 27,http://www.museodelagrarismo.com,,museodelagrarismo@hotmail.com,,-97.45434,25.84715,http://sic.gob.mx/ficha.php?table=museo&table_id=234,26/09/2019 06:16
119,Museo Municipal de Historia y Arqueología Profr. Ángel Pérez Sánchez,Historia,20/11/1985,"Sociedad Regional de Historia y Arqueología, A.C.",28,Tamaulipas,12,González,1,González,Guadalupe Victoria s/n,Centro,89700,(836) 273 00 87 ext. 111,,,burdeos_66@hotmail.com; biblioteca.tamaholipa@outlook.com,,-98.42691,22.82758,http://sic.gob.mx/ficha.php?table=museo&table_id=119,06/07/2016 11:21
336,Museo Colonial del Conde de Sierra Gorda,TND,01/01/1981,Ayuntamiento de Jiménez,28,Tamaulipas,18,Jiménez,1,Santander Jiménez,Álvaro Obregón esq. Matamoros,Centro,87700,(835) 338 02 41,,,museojimenez@yahoo.com,,-98.48256,24.21463,http://sic.gob.mx/ficha.php?table=museo&table_id=336,26/09/2019 06:00
137,Museo de Antropología e Historia Profr. Policarpo Castillo Almazán,TND,10/01/2001,,28,Tamaulipas,4,Antiguo Morelos,1,Antiguo Morelos,"Hidalgo 505, entre Zaragoza esq. Juárez",Centro,89960,(831) 237 01 81,,,ayuntamientoantiguomorelos@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=137,08/03/2019 09:21
1944,Pinacoteca Tamaulipas,,25/09/2015, Instituto Tamaulipeco para la Cultura y las Artes/Casa Filizola,28,Tamaulipas,41,Victoria,1,Ciudad Victoria,Miguel Hidalgo 464,Centro,87000,(834) 184 21 39,http://www.tamaulipas.gob.mx/cultura/pinacoteca-de-tamaulipas/,,pinacotecatam.itca@gmail.com,PinacotecaDeTamaulipas,-99.14944,23.73151,http://sic.gob.mx/ficha.php?table=museo&table_id=1944,26/09/2019 06:54
